dataset,original_name,mapping_name
Miryang,101.286_C_99kW.csv.csv,01_101.286_C_99kW.csv.csv
Miryang,30.096_G_50kW.csv.csv,02_30.096_G_50kW.csv.csv
Miryang,52.102_F_64kW.csv.csv,03_52.102_F_64kW.csv.csv
Miryang,533.6_B_658kW.csv.csv,04_533.6_B_658kW.csv.csv
Miryang,62.415_E_69kW.csv.csv,05_62.415_E_69kW.csv.csv
Miryang,75.57_D_89kW.csv.csv,06_75.57_D_89kW.csv.csv
Miryang,826.165_A_999kW.csv.csv,07_826.165_A_999kW.csv.csv
